Descargas realizadas el 10/07/2023 22:25:12 de Gestión Embase
__________________________________________________________________________
 
20/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
21/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
22/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
23/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
24/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,1;	2,5;
25/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,1;	2,5;
26/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,3;	8,01;
27/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,55;	57,81;
28/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,8;	70,95;
29/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,55;	57,81;
30/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,3;	45,73;
31/03/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,2;	41,2;
01/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1;	32,63;
02/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,9;	28,61;
03/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,85;	26,66;
04/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,8;	24,75;
05/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,7;	21,06;
06/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,65;	19,28;
07/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,65;	19,28;
08/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,6;	17,54;
09/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,5;	14,2;
10/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,4;	11,02;
11/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,35;	9,49;
12/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,3;	8,01;
13/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,25;	6,57;
14/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
15/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
16/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
17/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
18/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
19/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
20/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
21/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
22/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
23/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
24/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
25/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
26/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
27/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
28/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
29/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
30/04/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
01/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
02/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
03/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
04/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
05/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
06/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
07/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
08/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
09/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
10/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
11/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
12/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
13/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
14/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
15/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
16/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
17/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
18/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
19/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
20/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
21/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
22/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
23/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
24/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
25/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,22;	5,72;
26/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,24;	6,28;
27/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,3;	8,01;
28/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,4;	11,02;
29/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,4;	11,02;
30/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,35;	9,49;
31/05/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,32;	8,6;
01/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,3;	8,01;
02/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,27;	7,14;
03/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,25;	6,57;
04/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,24;	6,28;
05/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,22;	5,72;
06/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
07/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
08/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
09/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
10/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
11/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
12/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
13/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
14/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
15/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
16/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
17/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
18/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
19/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
20/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
21/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
22/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
23/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
24/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
25/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
26/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,15;	3,81;
27/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,17;	4,35;
28/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
29/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,3;	8,01;
30/06/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,25;	6,57;
01/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,25;	6,57;
02/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,22;	5,72;
03/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
04/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
05/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,2;	5,17;
06/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,18;	4,62;
07/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	0,4;	11,02;
08/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	1,8;	70,95;
09/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	2,05;	85,15;
10/07/2023;	700;	Central Constitución;	Río Yí;	Durazno;	Durazno;	2,15;	91,13;

