time,Qsim
2009-01-02T00:00:00,0.00
2009-01-03T00:00:00,0.01
2009-01-04T00:00:00,2.55
2009-01-05T00:00:00,4.59
2009-01-06T00:00:00,4.54
2009-01-07T00:00:00,4.50
2009-01-08T00:00:00,4.52
2009-01-09T00:00:00,4.57
2009-01-10T00:00:00,4.55
2009-01-11T00:00:00,4.53
2009-01-12T00:00:00,6.52
2009-01-13T00:00:00,21.81
2009-01-14T00:00:00,23.09
2009-01-15T00:00:00,23.31
2009-01-16T00:00:00,22.98
2009-01-17T00:00:00,22.62
2009-01-18T00:00:00,22.85
2009-01-19T00:00:00,24.29
2009-01-20T00:00:00,25.38
2009-01-21T00:00:00,24.69
2009-01-22T00:00:00,23.44
2009-01-23T00:00:00,23.56
2009-01-24T00:00:00,24.53
2009-01-25T00:00:00,23.18
2009-01-26T00:00:00,20.89
2009-01-27T00:00:00,18.96
2009-01-28T00:00:00,17.39
2009-01-29T00:00:00,16.55
2009-01-30T00:00:00,18.17
2009-01-31T00:00:00,22.94
2009-02-01T00:00:00,27.64
2009-02-02T00:00:00,29.88
2009-02-03T00:00:00,63.87
2009-02-04T00:00:00,61.78
2009-02-05T00:00:00,48.75
2009-02-06T00:00:00,37.86
2009-02-07T00:00:00,31.32
2009-02-08T00:00:00,27.48
2009-02-09T00:00:00,25.45
2009-02-10T00:00:00,23.16
2009-02-11T00:00:00,22.52
2009-02-12T00:00:00,21.92
2009-02-13T00:00:00,20.08
2009-02-14T00:00:00,18.57
2009-02-15T00:00:00,17.38
2009-02-16T00:00:00,16.93
2009-02-17T00:00:00,17.86
2009-02-18T00:00:00,18.65
2009-02-19T00:00:00,17.39
2009-02-20T00:00:00,15.99
2009-02-21T00:00:00,15.11
2009-02-22T00:00:00,15.86
2009-02-23T00:00:00,137.08
2009-02-24T00:00:00,309.50
2009-02-25T00:00:00,323.20
2009-02-26T00:00:00,263.68
2009-02-27T00:00:00,189.46
2009-02-28T00:00:00,137.33
2009-03-01T00:00:00,105.97
2009-03-02T00:00:00,88.45
2009-03-03T00:00:00,77.45
2009-03-04T00:00:00,72.10
2009-03-05T00:00:00,129.69
2009-03-06T00:00:00,548.82
2009-03-07T00:00:00,831.15
2009-03-08T00:00:00,545.25
2009-03-09T00:00:00,389.39
2009-03-10T00:00:00,302.35
2009-03-11T00:00:00,212.73
2009-03-12T00:00:00,148.94
2009-03-13T00:00:00,113.84
2009-03-14T00:00:00,95.48
2009-03-15T00:00:00,91.39
2009-03-16T00:00:00,104.76
2009-03-17T00:00:00,124.14
2009-03-18T00:00:00,158.01
2009-03-19T00:00:00,148.75
2009-03-20T00:00:00,120.51
2009-03-21T00:00:00,99.73
2009-03-22T00:00:00,84.78
2009-03-23T00:00:00,74.44
2009-03-24T00:00:00,67.30
2009-03-25T00:00:00,62.48
2009-03-26T00:00:00,58.97
2009-03-27T00:00:00,35.74
2009-03-28T00:00:00,26.04
2009-03-29T00:00:00,24.65
2009-03-30T00:00:00,23.72
2009-03-31T00:00:00,23.34
2009-04-01T00:00:00,23.76
2009-04-02T00:00:00,22.34
2009-04-03T00:00:00,21.48
2009-04-04T00:00:00,21.65
2009-04-05T00:00:00,25.89
2009-04-06T00:00:00,31.52
2009-04-07T00:00:00,35.76
2009-04-08T00:00:00,38.45
2009-04-09T00:00:00,39.72
2009-04-10T00:00:00,38.42
2009-04-11T00:00:00,33.86
2009-04-12T00:00:00,28.91
2009-04-13T00:00:00,24.86
2009-04-14T00:00:00,21.67
2009-04-15T00:00:00,19.37
2009-04-16T00:00:00,17.75
2009-04-17T00:00:00,16.76
2009-04-18T00:00:00,16.06
2009-04-19T00:00:00,15.71
2009-04-20T00:00:00,15.28
2009-04-21T00:00:00,14.78
2009-04-22T00:00:00,14.48
2009-04-23T00:00:00,14.20
2009-04-24T00:00:00,13.92
2009-04-25T00:00:00,13.72
2009-04-26T00:00:00,13.60
2009-04-27T00:00:00,13.52
2009-04-28T00:00:00,13.37
2009-04-29T00:00:00,13.17
2009-04-30T00:00:00,12.96
2009-05-01T00:00:00,12.79
2009-05-02T00:00:00,12.65
2009-05-03T00:00:00,12.52
2009-05-04T00:00:00,12.40
2009-05-05T00:00:00,12.43
2009-05-06T00:00:00,12.32
2009-05-07T00:00:00,12.17
2009-05-08T00:00:00,12.07
2009-05-09T00:00:00,12.01
2009-05-10T00:00:00,11.96
2009-05-11T00:00:00,11.96
2009-05-12T00:00:00,12.60
2009-05-13T00:00:00,14.07
2009-05-14T00:00:00,16.20
2009-05-15T00:00:00,19.40
2009-05-16T00:00:00,23.38
2009-05-17T00:00:00,69.93
2009-05-18T00:00:00,109.43
2009-05-19T00:00:00,94.69
2009-05-20T00:00:00,79.86
2009-05-21T00:00:00,53.75
2009-05-22T00:00:00,41.88
2009-05-23T00:00:00,34.85
2009-05-24T00:00:00,29.80
2009-05-25T00:00:00,26.14
2009-05-26T00:00:00,23.75
2009-05-27T00:00:00,22.31
2009-05-28T00:00:00,20.31
2009-05-29T00:00:00,19.12
2009-05-30T00:00:00,18.18
2009-05-31T00:00:00,19.95
2009-06-01T00:00:00,31.02
2009-06-02T00:00:00,68.04
2009-06-03T00:00:00,95.95
2009-06-04T00:00:00,108.75
2009-06-05T00:00:00,106.58
2009-06-06T00:00:00,95.01
2009-06-07T00:00:00,84.31
2009-06-08T00:00:00,75.18
2009-06-09T00:00:00,68.12
2009-06-10T00:00:00,59.12
2009-06-11T00:00:00,34.47
2009-06-12T00:00:00,29.43
2009-06-13T00:00:00,26.48
2009-06-14T00:00:00,24.28
2009-06-15T00:00:00,22.62
2009-06-16T00:00:00,21.37
2009-06-17T00:00:00,20.45
2009-06-18T00:00:00,19.70
2009-06-19T00:00:00,19.00
2009-06-20T00:00:00,18.32
2009-06-21T00:00:00,34.71
2009-06-22T00:00:00,99.22
2009-06-23T00:00:00,180.10
2009-06-24T00:00:00,175.38
2009-06-25T00:00:00,163.43
2009-06-26T00:00:00,146.15
2009-06-27T00:00:00,119.91
2009-06-28T00:00:00,98.96
2009-06-29T00:00:00,102.44
2009-06-30T00:00:00,323.23
2009-07-01T00:00:00,999.21
2009-07-02T00:00:00,1003.88
2009-07-03T00:00:00,585.99
2009-07-04T00:00:00,337.70
2009-07-05T00:00:00,211.81
2009-07-06T00:00:00,157.19
2009-07-07T00:00:00,469.28
2009-07-08T00:00:00,1668.22
2009-07-09T00:00:00,1632.81
2009-07-10T00:00:00,865.91
2009-07-11T00:00:00,464.67
2009-07-12T00:00:00,279.65
2009-07-13T00:00:00,188.12
2009-07-14T00:00:00,138.29
2009-07-15T00:00:00,114.73
2009-07-16T00:00:00,102.38
2009-07-17T00:00:00,95.81
2009-07-18T00:00:00,94.08
2009-07-19T00:00:00,97.93
2009-07-20T00:00:00,109.00
2009-07-21T00:00:00,122.19
2009-07-22T00:00:00,198.75
2009-07-23T00:00:00,430.85
2009-07-24T00:00:00,784.05
2009-07-25T00:00:00,595.28
2009-07-26T00:00:00,370.56
2009-07-27T00:00:00,239.92
2009-07-28T00:00:00,166.14
2009-07-29T00:00:00,125.74
2009-07-30T00:00:00,106.52
2009-07-31T00:00:00,94.85
2009-08-01T00:00:00,87.37
2009-08-02T00:00:00,82.25
2009-08-03T00:00:00,78.55
2009-08-04T00:00:00,75.84
2009-08-05T00:00:00,73.91
2009-08-06T00:00:00,64.46
2009-08-07T00:00:00,59.13
2009-08-08T00:00:00,61.39
2009-08-09T00:00:00,57.91
2009-08-10T00:00:00,53.77
2009-08-11T00:00:00,49.84
2009-08-12T00:00:00,45.63
2009-08-13T00:00:00,41.88
2009-08-14T00:00:00,38.80
2009-08-15T00:00:00,36.08
2009-08-16T00:00:00,34.07
2009-08-17T00:00:00,40.70
2009-08-18T00:00:00,61.36
2009-08-19T00:00:00,122.94
2009-08-20T00:00:00,232.09
2009-08-21T00:00:00,270.85
2009-08-22T00:00:00,379.51
2009-08-23T00:00:00,343.87
2009-08-24T00:00:00,254.41
2009-08-25T00:00:00,180.41
2009-08-26T00:00:00,131.75
2009-08-27T00:00:00,107.17
2009-08-28T00:00:00,91.72
2009-08-29T00:00:00,81.13
2009-08-30T00:00:00,73.39
2009-08-31T00:00:00,67.66
2009-09-01T00:00:00,64.05
2009-09-02T00:00:00,53.60
2009-09-03T00:00:00,33.23
2009-09-04T00:00:00,32.00
2009-09-05T00:00:00,42.14
2009-09-06T00:00:00,102.64
2009-09-07T00:00:00,191.77
2009-09-08T00:00:00,228.42
2009-09-09T00:00:00,269.25
2009-09-10T00:00:00,305.36
2009-09-11T00:00:00,291.70
2009-09-12T00:00:00,231.23
2009-09-13T00:00:00,170.02
2009-09-14T00:00:00,127.03
2009-09-15T00:00:00,104.45
2009-09-16T00:00:00,89.57
2009-09-17T00:00:00,79.27
2009-09-18T00:00:00,81.40
2009-09-19T00:00:00,128.80
2009-09-20T00:00:00,181.74
2009-09-21T00:00:00,186.73
2009-09-22T00:00:00,274.07
2009-09-23T00:00:00,230.43
2009-09-24T00:00:00,165.75
2009-09-25T00:00:00,124.38
2009-09-26T00:00:00,101.87
2009-09-27T00:00:00,87.09
2009-09-28T00:00:00,77.52
2009-09-29T00:00:00,70.73
2009-09-30T00:00:00,65.89
2009-10-01T00:00:00,62.10
2009-10-02T00:00:00,39.43
2009-10-03T00:00:00,31.33
2009-10-04T00:00:00,29.18
2009-10-05T00:00:00,111.21
2009-10-06T00:00:00,849.39
2009-10-07T00:00:00,1826.21
2009-10-08T00:00:00,1443.59
2009-10-09T00:00:00,804.34
2009-10-10T00:00:00,430.03
2009-10-11T00:00:00,428.16
2009-10-12T00:00:00,1184.97
2009-10-13T00:00:00,1543.48
2009-10-14T00:00:00,1151.82
2009-10-15T00:00:00,658.29
2009-10-16T00:00:00,378.34
2009-10-17T00:00:00,239.51
2009-10-18T00:00:00,165.54
2009-10-19T00:00:00,127.25
2009-10-20T00:00:00,106.83
2009-10-21T00:00:00,93.06
2009-10-22T00:00:00,83.75
2009-10-23T00:00:00,77.06
2009-10-24T00:00:00,72.59
2009-10-25T00:00:00,69.13
2009-10-26T00:00:00,46.75
2009-10-27T00:00:00,36.84
2009-10-28T00:00:00,34.39
2009-10-29T00:00:00,32.36
2009-10-30T00:00:00,30.32
2009-10-31T00:00:00,28.29
2009-11-01T00:00:00,30.35
2009-11-02T00:00:00,39.09
2009-11-03T00:00:00,147.16
2009-11-04T00:00:00,517.54
2009-11-05T00:00:00,694.94
2009-11-06T00:00:00,569.21
2009-11-07T00:00:00,366.84
2009-11-08T00:00:00,238.02
2009-11-09T00:00:00,163.81
2009-11-10T00:00:00,122.01
2009-11-11T00:00:00,102.44
2009-11-12T00:00:00,89.25
2009-11-13T00:00:00,79.37
2009-11-14T00:00:00,72.82
2009-11-15T00:00:00,68.13
2009-11-16T00:00:00,64.01
2009-11-17T00:00:00,47.80
2009-11-18T00:00:00,30.60
2009-11-19T00:00:00,44.72
2009-11-20T00:00:00,126.36
2009-11-21T00:00:00,833.35
2009-11-22T00:00:00,842.97
2009-11-23T00:00:00,519.78
2009-11-24T00:00:00,324.81
2009-11-25T00:00:00,220.38
2009-11-26T00:00:00,165.34
2009-11-27T00:00:00,134.90
2009-11-28T00:00:00,122.91
2009-11-29T00:00:00,138.38
2009-11-30T00:00:00,223.15
2009-12-01T00:00:00,296.26
2009-12-02T00:00:00,307.45
2009-12-03T00:00:00,251.61
2009-12-04T00:00:00,186.65
2009-12-05T00:00:00,136.15
2009-12-06T00:00:00,108.41
2009-12-07T00:00:00,91.75
2009-12-08T00:00:00,80.34
2009-12-09T00:00:00,72.42
2009-12-10T00:00:00,67.12
2009-12-11T00:00:00,63.45
2009-12-12T00:00:00,57.09
2009-12-13T00:00:00,31.96
2009-12-14T00:00:00,26.81
2009-12-15T00:00:00,24.27
2009-12-16T00:00:00,22.60
2009-12-17T00:00:00,22.26
2009-12-18T00:00:00,22.80
2009-12-19T00:00:00,21.98
2009-12-20T00:00:00,21.43
2009-12-21T00:00:00,20.83
2009-12-22T00:00:00,19.64
2009-12-23T00:00:00,18.88
2009-12-24T00:00:00,19.35
2009-12-25T00:00:00,23.39
2009-12-26T00:00:00,32.79
2009-12-27T00:00:00,34.79
2009-12-28T00:00:00,43.81
2009-12-29T00:00:00,62.87
2009-12-30T00:00:00,76.02
2009-12-31T00:00:00,101.36
2010-01-01T00:00:00,139.42
2010-01-02T00:00:00,141.56
2010-01-03T00:00:00,125.97
2010-01-04T00:00:00,103.46
2010-01-05T00:00:00,88.05
2010-01-06T00:00:00,78.15
2010-01-07T00:00:00,69.64
2010-01-08T00:00:00,63.11
2010-01-09T00:00:00,59.09
2010-01-10T00:00:00,57.35
2010-01-11T00:00:00,42.05
2010-01-12T00:00:00,31.32
2010-01-13T00:00:00,39.40
2010-01-14T00:00:00,39.75
2010-01-15T00:00:00,46.45
2010-01-16T00:00:00,57.16
2010-01-17T00:00:00,54.27
2010-01-18T00:00:00,48.25
2010-01-19T00:00:00,44.00
2010-01-20T00:00:00,71.43
2010-01-21T00:00:00,123.74
2010-01-22T00:00:00,129.79
2010-01-23T00:00:00,99.42
2010-01-24T00:00:00,74.94
2010-01-25T00:00:00,59.99
2010-01-26T00:00:00,48.69
2010-01-27T00:00:00,38.82
2010-01-28T00:00:00,31.19
2010-01-29T00:00:00,25.48
2010-01-30T00:00:00,21.25
2010-01-31T00:00:00,18.35
2010-02-01T00:00:00,17.53
2010-02-02T00:00:00,15.90
2010-02-03T00:00:00,14.94
2010-02-04T00:00:00,54.72
2010-02-05T00:00:00,683.60
2010-02-06T00:00:00,2176.96
2010-02-07T00:00:00,2830.28
2010-02-08T00:00:00,3167.53
2010-02-09T00:00:00,3369.14
2010-02-10T00:00:00,2273.83
2010-02-11T00:00:00,994.58
2010-02-12T00:00:00,508.29
2010-02-13T00:00:00,288.65
2010-02-14T00:00:00,188.37
2010-02-15T00:00:00,135.89
2010-02-16T00:00:00,111.02
2010-02-17T00:00:00,112.29
2010-02-18T00:00:00,128.23
2010-02-19T00:00:00,120.97
2010-02-20T00:00:00,200.98
2010-02-21T00:00:00,473.46
2010-02-22T00:00:00,834.97
2010-02-23T00:00:00,906.53
2010-02-24T00:00:00,1019.25
2010-02-25T00:00:00,983.00
2010-02-26T00:00:00,640.98
2010-02-27T00:00:00,387.71
2010-02-28T00:00:00,241.86
2010-03-01T00:00:00,165.50
2010-03-02T00:00:00,127.45
2010-03-03T00:00:00,107.85
2010-03-04T00:00:00,95.99
2010-03-05T00:00:00,89.65
2010-03-06T00:00:00,85.11
2010-03-07T00:00:00,83.96
2010-03-08T00:00:00,87.73
2010-03-09T00:00:00,80.75
2010-03-10T00:00:00,60.65
2010-03-11T00:00:00,51.65
2010-03-12T00:00:00,44.85
2010-03-13T00:00:00,39.75
2010-03-14T00:00:00,35.83
2010-03-15T00:00:00,32.94
2010-03-16T00:00:00,31.09
2010-03-17T00:00:00,29.34
2010-03-18T00:00:00,28.66
2010-03-19T00:00:00,27.87
2010-03-20T00:00:00,25.04
2010-03-21T00:00:00,22.94
2010-03-22T00:00:00,23.09
2010-03-23T00:00:00,27.46
2010-03-24T00:00:00,30.71
2010-03-25T00:00:00,56.49
2010-03-26T00:00:00,101.21
2010-03-27T00:00:00,80.12
2010-03-28T00:00:00,60.88
2010-03-29T00:00:00,47.22
2010-03-30T00:00:00,38.14
2010-03-31T00:00:00,32.04
2010-04-01T00:00:00,27.93
2010-04-02T00:00:00,24.95
2010-04-03T00:00:00,23.20
2010-04-04T00:00:00,22.03
2010-04-05T00:00:00,21.12
2010-04-06T00:00:00,20.34
2010-04-07T00:00:00,19.64
2010-04-08T00:00:00,19.15
2010-04-09T00:00:00,18.98
2010-04-10T00:00:00,18.83
2010-04-11T00:00:00,18.46
2010-04-12T00:00:00,18.00
2010-04-13T00:00:00,17.58
2010-04-14T00:00:00,18.15
2010-04-15T00:00:00,29.59
2010-04-16T00:00:00,80.18
2010-04-17T00:00:00,119.23
2010-04-18T00:00:00,133.88
2010-04-19T00:00:00,152.03
2010-04-20T00:00:00,161.22
2010-04-21T00:00:00,209.91
2010-04-22T00:00:00,242.61
2010-04-23T00:00:00,191.79
2010-04-24T00:00:00,138.38
2010-04-25T00:00:00,109.45
2010-04-26T00:00:00,92.85
2010-04-27T00:00:00,82.19
2010-04-28T00:00:00,74.66
2010-04-29T00:00:00,69.79
2010-04-30T00:00:00,66.85
2010-05-01T00:00:00,61.71
2010-05-02T00:00:00,37.64
2010-05-03T00:00:00,32.86
2010-05-04T00:00:00,30.10
2010-05-05T00:00:00,27.85
2010-05-06T00:00:00,25.96
2010-05-07T00:00:00,24.40
2010-05-08T00:00:00,23.14
2010-05-09T00:00:00,22.27
2010-05-10T00:00:00,21.82
2010-05-11T00:00:00,21.46
2010-05-12T00:00:00,21.11
2010-05-13T00:00:00,20.69
2010-05-14T00:00:00,20.27
2010-05-15T00:00:00,19.92
2010-05-16T00:00:00,19.64
2010-05-17T00:00:00,19.36
2010-05-18T00:00:00,19.06
2010-05-19T00:00:00,18.67
2010-05-20T00:00:00,18.29
2010-05-21T00:00:00,17.91
2010-05-22T00:00:00,17.59
2010-05-23T00:00:00,17.22
2010-05-24T00:00:00,18.01
2010-05-25T00:00:00,26.33
2010-05-26T00:00:00,55.57
2010-05-27T00:00:00,87.18
2010-05-28T00:00:00,86.80
2010-05-29T00:00:00,103.96
2010-05-30T00:00:00,154.07
2010-05-31T00:00:00,296.99
2010-06-01T00:00:00,410.85
2010-06-02T00:00:00,375.17
2010-06-03T00:00:00,262.57
2010-06-04T00:00:00,177.98
2010-06-05T00:00:00,128.13
2010-06-06T00:00:00,103.43
2010-06-07T00:00:00,88.07
2010-06-08T00:00:00,77.88
2010-06-09T00:00:00,70.99
2010-06-10T00:00:00,66.25
2010-06-11T00:00:00,62.85
2010-06-12T00:00:00,52.04
2010-06-13T00:00:00,44.33
2010-06-14T00:00:00,128.01
2010-06-15T00:00:00,431.52
2010-06-16T00:00:00,790.65
2010-06-17T00:00:00,657.67
2010-06-18T00:00:00,421.28
2010-06-19T00:00:00,271.26
2010-06-20T00:00:00,189.59
2010-06-21T00:00:00,146.72
2010-06-22T00:00:00,131.52
2010-06-23T00:00:00,121.64
2010-06-24T00:00:00,106.34
2010-06-25T00:00:00,92.54
2010-06-26T00:00:00,82.91
2010-06-27T00:00:00,158.96
2010-06-28T00:00:00,647.40
2010-06-29T00:00:00,1103.06
2010-06-30T00:00:00,809.99
2010-07-01T00:00:00,486.49
2010-07-02T00:00:00,299.74
2010-07-03T00:00:00,200.25
2010-07-04T00:00:00,144.13
2010-07-05T00:00:00,115.15
2010-07-06T00:00:00,100.34
2010-07-07T00:00:00,96.31
2010-07-08T00:00:00,168.65
2010-07-09T00:00:00,463.05
2010-07-10T00:00:00,929.33
2010-07-11T00:00:00,649.20
2010-07-12T00:00:00,419.97
2010-07-13T00:00:00,387.70
2010-07-14T00:00:00,487.69
2010-07-15T00:00:00,419.63
2010-07-16T00:00:00,287.16
2010-07-17T00:00:00,201.92
2010-07-18T00:00:00,151.30
2010-07-19T00:00:00,195.10
2010-07-20T00:00:00,759.07
2010-07-21T00:00:00,1237.42
2010-07-22T00:00:00,915.59
2010-07-23T00:00:00,544.47
2010-07-24T00:00:00,335.13
2010-07-25T00:00:00,225.17
2010-07-26T00:00:00,169.84
2010-07-27T00:00:00,149.80
2010-07-28T00:00:00,154.66
2010-07-29T00:00:00,161.81
2010-07-30T00:00:00,149.36
2010-07-31T00:00:00,245.75
2010-08-01T00:00:00,708.42
2010-08-02T00:00:00,1024.84
2010-08-03T00:00:00,680.67
2010-08-04T00:00:00,396.16
2010-08-05T00:00:00,255.52
2010-08-06T00:00:00,181.47
2010-08-07T00:00:00,142.01
2010-08-08T00:00:00,126.03
2010-08-09T00:00:00,117.63
2010-08-10T00:00:00,108.79
2010-08-11T00:00:00,100.42
2010-08-12T00:00:00,98.32
2010-08-13T00:00:00,195.98
2010-08-14T00:00:00,1117.59
2010-08-15T00:00:00,1595.32
2010-08-16T00:00:00,967.02
2010-08-17T00:00:00,564.99
2010-08-18T00:00:00,342.57
2010-08-19T00:00:00,229.31
2010-08-20T00:00:00,167.46
2010-08-21T00:00:00,133.85
2010-08-22T00:00:00,121.40
2010-08-23T00:00:00,113.06
2010-08-24T00:00:00,102.83
2010-08-25T00:00:00,93.65
2010-08-26T00:00:00,86.77
2010-08-27T00:00:00,81.92
2010-08-28T00:00:00,78.44
2010-08-29T00:00:00,58.72
2010-08-30T00:00:00,47.78
2010-08-31T00:00:00,46.70
2010-09-01T00:00:00,138.96
2010-09-02T00:00:00,1493.05
2010-09-03T00:00:00,3441.70
2010-09-04T00:00:00,3541.36
2010-09-05T00:00:00,2380.36
2010-09-06T00:00:00,1209.34
2010-09-07T00:00:00,651.54
2010-09-08T00:00:00,382.64
2010-09-09T00:00:00,247.25
2010-09-10T00:00:00,174.82
2010-09-11T00:00:00,139.10
2010-09-12T00:00:00,121.26
2010-09-13T00:00:00,111.30
2010-09-14T00:00:00,123.93
2010-09-15T00:00:00,154.80
2010-09-16T00:00:00,186.61
2010-09-17T00:00:00,255.75
2010-09-18T00:00:00,213.36
2010-09-19T00:00:00,159.18
2010-09-20T00:00:00,122.49
2010-09-21T00:00:00,104.90
2010-09-22T00:00:00,93.62
2010-09-23T00:00:00,85.66
2010-09-24T00:00:00,79.56
2010-09-25T00:00:00,74.98
2010-09-26T00:00:00,71.77
2010-09-27T00:00:00,55.30
2010-09-28T00:00:00,38.64
2010-09-29T00:00:00,37.42
2010-09-30T00:00:00,38.51
2010-10-01T00:00:00,36.62
2010-10-02T00:00:00,35.77
2010-10-03T00:00:00,43.75
2010-10-04T00:00:00,52.34
2010-10-05T00:00:00,47.16
2010-10-06T00:00:00,40.56
2010-10-07T00:00:00,35.13
2010-10-08T00:00:00,31.20
2010-10-09T00:00:00,28.01
2010-10-10T00:00:00,25.41
2010-10-11T00:00:00,23.62
2010-10-12T00:00:00,22.51
2010-10-13T00:00:00,21.70
2010-10-14T00:00:00,21.22
2010-10-15T00:00:00,22.00
2010-10-16T00:00:00,22.01
2010-10-17T00:00:00,21.08
2010-10-18T00:00:00,19.98
2010-10-19T00:00:00,19.02
2010-10-20T00:00:00,18.71
2010-10-21T00:00:00,19.16
2010-10-22T00:00:00,19.45
2010-10-23T00:00:00,18.79
2010-10-24T00:00:00,17.75
2010-10-25T00:00:00,16.83
2010-10-26T00:00:00,16.08
2010-10-27T00:00:00,15.40
2010-10-28T00:00:00,14.85
2010-10-29T00:00:00,14.44
2010-10-30T00:00:00,14.95
2010-10-31T00:00:00,15.02
2010-11-01T00:00:00,14.57
2010-11-02T00:00:00,14.29
2010-11-03T00:00:00,14.01
2010-11-04T00:00:00,14.14
2010-11-05T00:00:00,14.84
2010-11-06T00:00:00,15.57
2010-11-07T00:00:00,15.27
2010-11-08T00:00:00,14.23
2010-11-09T00:00:00,14.20
2010-11-10T00:00:00,14.58
2010-11-11T00:00:00,14.24
2010-11-12T00:00:00,14.07
2010-11-13T00:00:00,13.84
2010-11-14T00:00:00,13.94
2010-11-15T00:00:00,15.82
2010-11-16T00:00:00,18.72
2010-11-17T00:00:00,18.42
2010-11-18T00:00:00,17.09
2010-11-19T00:00:00,15.14
2010-11-20T00:00:00,13.65
2010-11-21T00:00:00,12.53
2010-11-22T00:00:00,11.73
2010-11-23T00:00:00,11.30
2010-11-24T00:00:00,11.06
2010-11-25T00:00:00,10.83
2010-11-26T00:00:00,10.51
2010-11-27T00:00:00,10.08
2010-11-28T00:00:00,9.68
2010-11-29T00:00:00,9.32
2010-11-30T00:00:00,8.98
2010-12-01T00:00:00,8.68
2010-12-02T00:00:00,8.39
2010-12-03T00:00:00,8.13
2010-12-04T00:00:00,7.92
2010-12-05T00:00:00,7.72
2010-12-06T00:00:00,7.53
2010-12-07T00:00:00,7.33
2010-12-08T00:00:00,7.17
2010-12-09T00:00:00,7.01
2010-12-10T00:00:00,6.88
2010-12-11T00:00:00,6.87
2010-12-12T00:00:00,7.33
2010-12-13T00:00:00,8.03
2010-12-14T00:00:00,8.06
2010-12-15T00:00:00,7.82
2010-12-16T00:00:00,7.81
2010-12-17T00:00:00,7.68
2010-12-18T00:00:00,7.52
2010-12-19T00:00:00,7.70
2010-12-20T00:00:00,8.35
2010-12-21T00:00:00,8.72
2010-12-22T00:00:00,8.58
2010-12-23T00:00:00,8.17
2010-12-24T00:00:00,7.92
2010-12-25T00:00:00,7.72
2010-12-26T00:00:00,7.21
2010-12-27T00:00:00,6.75
2010-12-28T00:00:00,6.47
2010-12-29T00:00:00,6.25
2010-12-30T00:00:00,6.12
2010-12-31T00:00:00,5.98
2011-01-01T00:00:00,5.81
2011-01-02T00:00:00,5.70
2011-01-03T00:00:00,5.65
2011-01-04T00:00:00,5.63
2011-01-05T00:00:00,5.66
2011-01-06T00:00:00,5.75
2011-01-07T00:00:00,5.70
2011-01-08T00:00:00,5.56
2011-01-09T00:00:00,5.49
2011-01-10T00:00:00,5.44
2011-01-11T00:00:00,5.36
2011-01-12T00:00:00,5.58
2011-01-13T00:00:00,5.67
2011-01-14T00:00:00,5.48
2011-01-15T00:00:00,5.42
2011-01-16T00:00:00,5.36
2011-01-17T00:00:00,5.57
2011-01-18T00:00:00,5.72
2011-01-19T00:00:00,5.44
2011-01-20T00:00:00,5.39
2011-01-21T00:00:00,5.35
2011-01-22T00:00:00,5.25
2011-01-23T00:00:00,5.23
2011-01-24T00:00:00,5.19
2011-01-25T00:00:00,5.12
2011-01-26T00:00:00,5.05
2011-01-27T00:00:00,5.40
2011-01-28T00:00:00,5.29
2011-01-29T00:00:00,4.98
2011-01-30T00:00:00,4.87
2011-01-31T00:00:00,4.76
2011-02-01T00:00:00,4.96
2011-02-02T00:00:00,5.11
2011-02-03T00:00:00,4.91
2011-02-04T00:00:00,4.74
2011-02-05T00:00:00,4.61
2011-02-06T00:00:00,4.48
2011-02-07T00:00:00,4.39
2011-02-08T00:00:00,4.42
2011-02-09T00:00:00,4.86
2011-02-10T00:00:00,5.06
2011-02-11T00:00:00,4.75
2011-02-12T00:00:00,4.66
2011-02-13T00:00:00,4.65
2011-02-14T00:00:00,4.81
2011-02-15T00:00:00,4.70
2011-02-16T00:00:00,4.34
2011-02-17T00:00:00,4.00
2011-02-18T00:00:00,3.71
2011-02-19T00:00:00,3.57
2011-02-20T00:00:00,3.66
2011-02-21T00:00:00,3.69
2011-02-22T00:00:00,3.58
2011-02-23T00:00:00,3.40
2011-02-24T00:00:00,3.63
2011-02-25T00:00:00,4.07
2011-02-26T00:00:00,3.91
2011-02-27T00:00:00,3.71
2011-02-28T00:00:00,3.63
2011-03-01T00:00:00,3.89
2011-03-02T00:00:00,4.12
2011-03-03T00:00:00,4.61
2011-03-04T00:00:00,7.45
2011-03-05T00:00:00,7.30
2011-03-06T00:00:00,6.45
2011-03-07T00:00:00,5.63
2011-03-08T00:00:00,4.94
2011-03-09T00:00:00,4.41
2011-03-10T00:00:00,4.01
2011-03-11T00:00:00,3.63
2011-03-12T00:00:00,3.29
2011-03-13T00:00:00,3.59
2011-03-14T00:00:00,3.52
2011-03-15T00:00:00,3.06
2011-03-16T00:00:00,2.84
2011-03-17T00:00:00,2.65
2011-03-18T00:00:00,2.55
2011-03-19T00:00:00,2.50
2011-03-20T00:00:00,2.43
2011-03-21T00:00:00,2.39
2011-03-22T00:00:00,2.39
2011-03-23T00:00:00,2.46
2011-03-24T00:00:00,3.56
2011-03-25T00:00:00,8.07
2011-03-26T00:00:00,12.11
2011-03-27T00:00:00,19.34
2011-03-28T00:00:00,29.77
2011-03-29T00:00:00,25.62
2011-03-30T00:00:00,21.89
2011-03-31T00:00:00,18.81
2011-04-01T00:00:00,15.89
2011-04-02T00:00:00,13.32
