Fecha,Precip,PET,QM,mes_dia
2000-02-12,5.679562399,4.7,0.052,02-12
2000-02-13,0.0,2.8,0.197,02-13
2000-02-14,0.0,5.3,0.285,02-14
2000-02-15,0.0,4.7,0.18,02-15
2000-02-16,0.0,4.7,0.085,02-16
2000-02-17,0.0,4.7,0.056,02-17
2000-02-18,0.0,5.6,0.05,02-18
2000-02-19,0.0,5.5,0.042,02-19
2000-02-20,0.0,4.3,0.035,02-20
2000-02-21,1.188076562,3.6,0.035,02-21
2000-02-22,0.820636811,4.9,0.032,02-22
2000-02-23,1.049074007,4.4,0.032,02-23
2000-02-24,0.0,5.2,0.033,02-24
2000-02-25,0.0,4.8,0.045,02-25
2000-02-26,0.0,3.1,0.039,02-26
2000-02-27,23.96787519,1.7,0.047,02-27
2000-02-28,0.0,4.6,0.167,02-28
2000-02-29,0.0,4.5,0.187,02-29
2000-03-01,0.876870266,5.0,0.113,03-01
2000-03-02,22.31799297,3.5,0.135,03-02
2000-03-03,0.0,3.1,0.953,03-03
2000-03-04,0.0,3.4,2.325,03-04
2000-03-05,0.0,3.0,1.402,03-05
2000-03-06,0.0,4.6,0.887,03-06
2000-03-07,0.0,4.4,0.57,03-07
2000-03-08,0.0,3.4,0.418,03-08
2000-03-09,0.0,2.8,0.278,03-09
2000-03-10,0.0,3.7,0.193,03-10
2000-03-11,0.0,2.9,0.152,03-11
2000-03-12,0.0,3.3,0.13,03-12
2000-03-13,0.0,3.7,0.107,03-13
2000-03-14,0.0,4.1,0.104,03-14
2000-03-15,0.0,4.5,0.094,03-15
2000-03-16,21.99103443,2.5,0.093,03-16
2000-03-17,0.0,3.1,0.526,03-17
2000-03-18,0.0,3.4,0.757,03-18
2000-03-19,0.0,3.5,0.459,03-19
2000-03-20,0.0,3.9,0.313,03-20
2000-03-21,0.0,2.1,0.24,03-21
2000-03-22,0.0,3.6,0.16,03-22
2000-03-23,22.42245379,4.2,0.315,03-23
2000-03-24,0.0,4.2,0.408,03-24
2000-03-25,0.0,3.1,0.589,03-25
2000-03-26,2.267463642,1.9,0.516,03-26
2000-03-27,2.966793682,1.5,0.551,03-27
2000-03-28,0.0,3.0,0.439,03-28
2000-03-29,0.0,2.5,0.393,03-29
2000-03-30,0.0,2.7,0.415,03-30
2000-03-31,0.0,2.6,0.39,03-31
2000-04-01,0.0,3.0,0.37,04-01
2000-04-02,0.0,2.6,0.325,04-02
2000-04-03,0.0,3.0,0.272,04-03
2000-04-04,6.253205702,1.8,0.259,04-04
2000-04-05,6.331777387,1.9,0.262,04-05
2000-04-06,9.285475139,1.0,0.286,04-06
2000-04-07,1.482436812,1.7,0.328,04-07
2000-04-08,0.0,2.8,0.428,04-08
2000-04-09,0.0,1.7,0.781,04-09
2000-04-10,7.670747135,1.4,1.181,04-10
2000-04-11,0.0,2.5,0.967,04-11
2000-04-12,3.492592455,1.8,0.868,04-12
2000-04-13,0.0,2.3,0.747,04-13
2000-04-14,0.0,1.8,0.694,04-14
2000-04-15,0.0,2.1,0.589,04-15
2000-04-16,9.994008405,2.3,0.558,04-16
2000-04-17,56.538532,1.1,0.607,04-17
2000-04-18,39.48460569,1.3,6.02,04-18
2000-04-19,4.978058227,1.3,250.714,04-19
2000-04-20,0.0,1.9,215.283,04-20
2000-04-21,0.0,2.1,113.914,04-21
2000-04-22,0.0,2.1,45.826,04-22
2000-04-23,0.0,2.4,28.23,04-23
2000-04-24,0.0,2.1,19.859,04-24
2000-04-25,0.0,2.1,14.953,04-25
2000-04-26,0.0,2.0,12.541,04-26
2000-04-27,18.90668785,1.1,9.907,04-27
2000-04-28,0.0,1.9,14.76,04-28
2000-04-29,0.0,1.7,36.106,04-29
2000-04-30,45.93865997,1.0,19.702,04-30
2000-05-01,94.88032958,1.5,143.045,05-01
2000-05-02,0.0,1.6,529.287,05-02
2000-05-03,63.33651803,2.0,579.111,05-03
2000-05-04,4.042709395,0.9,538.436,05-04
2000-05-05,43.83274189,1.3,1009.844,05-05
2000-05-06,0.0,2.3,985.218,05-06
2000-05-07,0.0,1.2,873.51,05-07
2000-05-08,0.0,1.3,564.918,05-08
2000-05-09,0.0,1.4,388.051,05-09
2000-05-10,0.0,1.3,239.055,05-10
2000-05-11,0.0,1.3,134.644,05-11
2000-05-12,0.0,1.0,79.334,05-12
2000-05-13,0.0,1.2,50.892,05-13
2000-05-14,4.777547775,1.2,37.252,05-14
2000-05-15,58.85512252,0.6,31.914,05-15
2000-05-16,33.29238801,0.6,179.842,05-16
2000-05-17,8.965409495,0.7,489.745,05-17
2000-05-18,0.209814801,1.2,459.89,05-18
2000-05-19,0.0,1.2,485.311,05-19
2000-05-20,0.0,1.1,476.497,05-20
2000-05-21,0.0,0.9,312.344,05-21
2000-05-22,0.0,1.0,168.166,05-22
2000-05-23,0.0,1.0,96.328,05-23
2000-05-24,0.0,1.0,62.176,05-24
2000-05-25,41.75567385,0.5,53.484,05-25
2000-05-26,0.0,0.6,127.025,05-26
2000-05-27,0.0,1.2,208.565,05-27
2000-05-28,0.0,0.6,194.559,05-28
2000-05-29,0.446815911,0.7,191.014,05-29
2000-05-30,0.0,1.3,159.825,05-30
2000-05-31,0.0,1.2,109.764,05-31
2000-06-01,0.0,0.7,69.676,06-01
2000-06-02,0.0,0.6,46.447,06-02
2000-06-03,0.0,0.8,35.471,06-03
2000-06-04,0.0,0.9,29.587,06-04
2000-06-05,0.0,0.7,25.931,06-05
2000-06-06,38.70400691,0.5,23.63,06-06
2000-06-07,11.04837141,0.5,116.839,06-07
2000-06-08,0.0,0.6,193.883,06-08
2000-06-09,0.0,0.9,197.191,06-09
2000-06-10,54.62744295,0.5,219.043,06-10
2000-06-11,0.0,1.0,351.551,06-11
2000-06-12,0.0,1.1,418.328,06-12
2000-06-13,0.0,0.9,409.969,06-13
2000-06-14,0.0,2.2,402.661,06-14
2000-06-15,9.91863811,2.0,267.222,06-15
2000-06-16,0.0,0.5,172.702,06-16
2000-06-17,0.0,0.5,125.836,06-17
2000-06-18,2.017904425,0.9,95.76,06-18
2000-06-19,0.0,1.5,64.456,06-19
2000-06-20,0.0,0.7,51.15,06-20
2000-06-21,0.0,0.7,44.724,06-21
2000-06-22,0.0,1.0,38.935,06-22
2000-06-23,0.0,1.1,33.195,06-23
2000-06-24,0.0,2.9,28.849,06-24
2000-06-25,0.0,0.9,25.978,06-25
2000-06-26,0.0,0.4,23.5,06-26
2000-06-27,3.144121722,1.0,21.03,06-27
2000-06-28,52.73668746,0.5,76.267,06-28
2000-06-29,0.0,0.8,316.971,06-29
2000-06-30,0.0,0.7,365.713,06-30
2000-07-01,46.33170002,0.7,344.753,07-01
2000-07-02,9.493570304,2.0,432.08,07-02
2000-07-03,0.0,1.6,510.633,07-03
2000-07-04,0.0,1.1,464.758,07-04
2000-07-05,0.0,0.7,472.814,07-05
2000-07-06,0.0,2.2,376.969,07-06
2000-07-07,0.0,1.5,213.231,07-07
2000-07-08,32.40375567,0.4,122.493,07-08
2000-07-09,9.77519478,0.6,122.117,07-09
2000-07-10,37.82840125,0.7,237.535,07-10
2000-07-11,4.900035372,1.2,696.502,07-11
2000-07-12,6.443253566,1.5,676.87,07-12
2000-07-13,1.192330662,0.9,516.543,07-13
2000-07-14,0.0,0.9,462.061,07-14
2000-07-15,0.0,1.5,324.6,07-15
2000-07-16,0.104907401,1.5,209.533,07-16
2000-07-17,0.0,1.0,144.173,07-17
2000-07-18,0.0,2.4,99.75,07-18
2000-07-19,0.0,1.6,70.085,07-19
2000-07-20,0.0,1.9,55.277,07-20
2000-07-21,0.0,1.4,45.18,07-21
2000-07-22,0.0,1.5,39.134,07-22
2000-07-23,0.0,1.4,34.426,07-23
2000-07-24,0.0,1.9,31.07,07-24
2000-07-25,0.0,2.2,27.411,07-25
2000-07-26,0.0,0.9,24.579,07-26
2000-07-27,0.0,1.1,22.707,07-27
2000-07-28,0.0,1.0,21.123,07-28
2000-07-29,0.0,0.7,19.957,07-29
2000-07-30,0.0,1.1,19.149,07-30
2000-07-31,0.0,1.1,18.32,07-31
2000-08-01,0.0,1.4,17.339,08-01
2000-08-02,0.0,1.2,16.749,08-02
2000-08-03,0.0,1.4,16.081,08-03
2000-08-04,0.0,1.1,15.302,08-04
2000-08-05,0.0,1.0,14.267,08-05
2000-08-06,0.0,1.1,13.342,08-06
2000-08-07,0.0,1.9,12.502,08-07
2000-08-08,15.96470567,1.7,12.098,08-08
2000-08-09,0.0,1.4,13.56,08-09
2000-08-10,0.0,1.8,17.828,08-10
2000-08-11,0.0,1.3,19.646,08-11
2000-08-12,0.0,1.1,15.948,08-12
2000-08-13,0.0,1.4,13.816,08-13
2000-08-14,3.054291765,0.7,12.525,08-14
2000-08-15,0.0,1.7,11.778,08-15
2000-08-16,0.0,1.7,11.555,08-16
2000-08-17,0.0,1.8,11.355,08-17
2000-08-18,0.0,1.8,10.76,08-18
2000-08-19,0.0,2.1,10.006,08-19
2000-08-20,4.331673121,1.0,9.495,08-20
2000-08-21,5.831255237,1.3,9.128,08-21
2000-08-22,3.812568991,1.2,9.183,08-22
2000-08-23,7.997527068,1.1,9.776,08-23
2000-08-24,49.36135665,1.0,15.347,08-24
2000-08-25,0.0,1.3,142.473,08-25
2000-08-26,0.0,1.8,252.661,08-26
2000-08-27,0.0,2.9,184.942,08-27
2000-08-28,0.0,3.4,174.611,08-28
2000-08-29,0.0,2.9,169.841,08-29
2000-08-30,1.152899654,4.1,114.445,08-30
2000-08-31,0.0,2.9,65.332,08-31
2000-09-01,0.0,2.0,38.892,09-01
2000-09-02,0.0,1.8,27.77,09-02
2000-09-03,0.0,2.1,21.966,09-03
2000-09-04,0.0,2.2,18.493,09-04
2000-09-05,0.0,2.0,16.321,09-05
2000-09-06,0.0,2.6,14.715,09-06
2000-09-07,0.0,3.1,13.428,09-07
2000-09-08,0.0,3.0,12.318,09-08
2000-09-09,1.760332261,2.1,11.48,09-09
2000-09-10,23.29282114,1.1,10.709,09-10
2000-09-11,0.0,2.1,13.041,09-11
2000-09-12,1.115988031,3.1,18.57,09-12
2000-09-13,5.631848296,2.4,21.746,09-13
2000-09-14,14.6966467,1.1,18.225,09-14
2000-09-15,0.0,1.3,30.827,09-15
2000-09-16,0.0,1.8,41.331,09-16
2000-09-17,4.253079051,3.1,45.57,09-17
2000-09-18,25.62853845,1.2,42.312,09-18
2000-09-19,0.316840935,3.7,104.325,09-19
2000-09-20,80.33489633,1.0,232.188,09-20
2000-09-21,0.0,3.3,694.71,09-21
2000-09-22,0.0,3.6,652.343,09-22
2000-09-23,1.346421782,2.7,664.017,09-23
2000-09-24,0.0,3.2,551.162,09-24
2000-09-25,0.0,2.8,322.564,09-25
2000-09-26,0.0,3.0,152.409,09-26
2000-09-27,0.0,3.4,79.27,09-27
2000-09-28,0.0,3.8,51.661,09-28
2000-09-29,0.0,2.4,38.516,09-29
2000-09-30,15.30400789,3.2,31.175,09-30
2000-10-01,0.0,2.7,28.351,10-01
2000-10-02,0.0,1.9,29.75,10-02
2000-10-03,44.68332154,1.5,30.07,10-03
2000-10-04,0.0,2.6,57.648,10-04
2000-10-05,1.737662258,3.7,100.651,10-05
2000-10-06,0.0,3.8,147.474,10-06
2000-10-07,0.0,3.6,161.644,10-07
2000-10-08,0.0,4.7,113.676,10-08
2000-10-09,15.73058286,1.5,69.355,10-09
2000-10-10,0.0,3.6,47.919,10-10
2000-10-11,0.532414372,3.6,41.896,10-11
2000-10-12,0.0,3.5,36.262,10-12
2000-10-13,0.0,4.9,33.058,10-13
2000-10-14,0.0,5.6,31.459,10-14
2000-10-15,0.0,6.1,26.68,10-15
2000-10-16,7.455336153,1.8,22.534,10-16
2000-10-17,0.0,2.6,19.238,10-17
2000-10-18,0.0,3.4,17.219,10-18
2000-10-19,0.0,1.8,15.875,10-19
2000-10-20,0.0,4.2,14.51,10-20
2000-10-21,0.0,4.8,13.45,10-21
2000-10-22,9.81396591,1.8,12.936,10-22
2000-10-23,0.582170679,1.8,12.172,10-23
2000-10-24,1.07437735,1.6,12.097,10-24
2000-10-25,15.17677501,3.2,12.661,10-25
2000-10-26,46.19483939,2.3,21.943,10-26
2000-10-27,0.0,4.3,44.964,10-27
2000-10-28,0.0,3.7,76.972,10-28
2000-10-29,0.0,3.8,181.96,10-29
2000-10-30,0.0,4.6,212.14,10-30
2000-10-31,0.0,4.4,136.227,10-31
2000-11-01,12.90282801,4.0,74.596,11-01
2000-11-02,0.0,4.1,49.14,11-02
2000-11-03,0.0,4.4,48.867,11-03
2000-11-04,0.0,3.9,41.368,11-04
2000-11-05,0.0,5.3,29.126,11-05
2000-11-06,0.0,5.3,22.699,11-06
2000-11-07,0.0,3.7,18.913,11-07
2000-11-08,0.0,5.0,16.622,11-08
2000-11-09,0.0,2.8,15.089,11-09
2000-11-10,0.0,4.6,13.723,11-10
2000-11-11,5.053280655,5.1,12.397,11-11
2000-11-12,2.369508316,4.4,11.36,11-12
2000-11-13,0.0,6.1,10.378,11-13
2000-11-14,0.0,6.4,9.927,11-14
2000-11-15,0.0,4.6,9.36,11-15
2000-11-16,0.0,5.2,8.527,11-16
2000-11-17,0.0,6.1,7.789,11-17
2000-11-18,0.0,6.4,7.204,11-18
2000-11-19,0.0,6.8,6.692,11-19
2000-11-20,0.0,5.4,6.19,11-20
2000-11-21,0.0,6.7,5.492,11-21
2000-11-22,0.0,3.8,4.508,11-22
2000-11-23,12.00801609,8.4,3.746,11-23
2000-11-24,0.0,4.8,3.582,11-24
2000-11-25,0.0,6.4,3.022,11-25
2000-11-26,0.0,6.3,2.64,11-26
2000-11-27,0.0,3.8,2.435,11-27
2000-11-28,0.618668184,3.8,2.343,11-28
2000-11-29,0.0,5.0,2.182,11-29
2000-11-30,0.0,5.8,1.837,11-30
2000-12-01,0.0,6.1,1.685,12-01
2000-12-02,0.0,5.7,1.538,12-02
2000-12-03,10.23295498,4.2,1.389,12-03
2000-12-04,2.517777617,2.9,1.165,12-04
2000-12-05,0.0,5.4,1.038,12-05
2000-12-06,0.0,7.5,0.975,12-06
2000-12-07,0.0,6.9,0.887,12-07
2000-12-08,0.0,5.3,0.889,12-08
2000-12-09,0.0,8.2,0.788,12-09
2000-12-10,0.0,7.8,0.739,12-10
2000-12-11,0.0,6.6,0.665,12-11
2000-12-12,0.0,6.2,0.621,12-12
2000-12-13,55.40893437,6.0,0.562,12-13
2000-12-14,0.0,5.5,0.759,12-14
2000-12-15,39.8448816,6.1,1.536,12-15
2000-12-16,0.0,5.5,10.456,12-16
2000-12-17,0.0,6.3,11.07,12-17
2000-12-18,0.0,9.8,10.092,12-18
2000-12-19,0.0,6.1,11.38,12-19
2000-12-20,0.0,6.2,14.058,12-20
2000-12-21,4.840221397,2.4,12.324,12-21
2000-12-22,0.0,6.2,9.531,12-22
2000-12-23,0.0,4.5,7.477,12-23
2000-12-24,0.0,4.7,5.794,12-24
2000-12-25,0.0,7.1,4.275,12-25
2000-12-26,22.90607071,9.5,3.304,12-26
2000-12-27,20.79519384,3.0,7.642,12-27
2000-12-28,0.0,6.4,12.265,12-28
2000-12-29,0.0,3.2,16.446,12-29
2000-12-30,0.0,6.2,12.872,12-30
2000-12-31,0.0,6.4,8.747,12-31
2001-01-01,0.0,6.9,7.127,01-01
2001-01-02,0.0,6.3,6.088,01-02
2001-01-03,0.0,6.9,4.838,01-03
2001-01-04,0.0,5.7,3.793,01-04
2001-01-05,0.0,6.5,3.081,01-05
2001-01-06,0.0,6.6,2.571,01-06
2001-01-07,13.11458458,6.7,2.089,01-07
2001-01-08,11.22444439,3.8,2.41,01-08
2001-01-09,0.0,5.6,2.438,01-09
2001-01-10,35.85907127,2.2,4.235,01-10
2001-01-11,0.0,5.6,8.055,01-11
2001-01-12,0.0,4.9,9.754,01-12
2001-01-13,0.412445456,5.7,14.119,01-13
2001-01-14,10.77024828,2.8,16.156,01-14
2001-01-15,0.0,4.1,14.19,01-15
2001-01-16,0.0,4.9,11.295,01-16
2001-01-17,0.0,4.2,9.641,01-17
2001-01-18,0.0,3.3,11.044,01-18
2001-01-19,0.0,5.6,12.281,01-19
2001-01-20,0.0,5.3,9.349,01-20
2001-01-21,0.0,5.5,7.782,01-21
2001-01-22,0.0,4.3,6.575,01-22
2001-01-23,0.0,5.3,4.771,01-23
2001-01-24,10.77680225,5.4,3.543,01-24
2001-01-25,5.466197814,5.1,3.683,01-25
2001-01-26,0.0,5.5,2.795,01-26
2001-01-27,6.659738436,2.6,2.624,01-27
2001-01-28,0.549927274,2.4,4.16,01-28
2001-01-29,0.0,4.9,5.493,01-29
2001-01-30,0.0,5.4,7.013,01-30
2001-01-31,0.0,3.8,5.969,01-31
2001-02-01,0.0,4.8,4.581,02-01
2001-02-02,9.664836131,5.8,3.566,02-02
2001-02-03,0.0,5.0,2.916,02-03
2001-02-04,0.0,5.0,2.079,02-04
2001-02-05,0.0,5.3,1.927,02-05
2001-02-06,0.0,6.2,1.882,02-06
2001-02-07,0.0,5.3,1.64,02-07
2001-02-08,6.318189159,3.4,1.399,02-08
2001-02-09,0.0,6.0,1.252,02-09
2001-02-10,0.0,4.4,3.741,02-10
2001-02-11,15.06217643,1.6,2.284,02-11
2001-02-12,0.0,4.6,2.255,02-12
2001-02-13,0.0,4.5,2.059,02-13
2001-02-14,1.599708653,3.8,1.659,02-14
2001-02-15,0.0,4.5,1.358,02-15
2001-02-16,0.0,4.6,1.421,02-16
2001-02-17,0.0,4.6,1.314,02-17
2001-02-18,0.0,5.2,1.211,02-18
2001-02-19,0.0,4.8,1.225,02-19
2001-02-20,0.0,5.3,1.157,02-20
2001-02-21,0.798621557,4.6,1.064,02-21
2001-02-22,0.314722202,5.2,1.011,02-22
2001-02-23,9.36833481,5.0,0.963,02-23
2001-02-24,25.16137042,1.9,1.353,02-24
2001-02-25,1.049701113,3.2,2.319,02-25
2001-02-26,0.601507529,2.5,3.23,02-26
2001-02-27,0.0,4.1,3.284,02-27
2001-02-28,0.0,5.1,2.999,02-28
2001-03-01,12.29486677,3.6,2.501,03-01
2001-03-02,34.47401602,2.8,6.598,03-02
2001-03-03,8.436842517,4.1,34.115,03-03
2001-03-04,0.0,3.6,34.696,03-04
2001-03-05,51.41604939,3.9,44.248,03-05
2001-03-06,2.841866729,4.1,36.785,03-06
2001-03-07,0.0,4.2,45.649,03-07
2001-03-08,0.0,4.0,84.468,03-08
2001-03-09,0.0,4.2,80.794,03-09
2001-03-10,0.0,4.3,62.227,03-10
2001-03-11,0.0,3.6,46.161,03-11
2001-03-12,0.0,4.1,29.897,03-12
2001-03-13,1.169160355,2.9,19.851,03-13
2001-03-14,0.0,2.4,14.251,03-14
2001-03-15,8.768025851,3.3,11.304,03-15
2001-03-16,0.0,3.8,11.898,03-16
2001-03-17,0.719652498,2.8,13.847,03-17
2001-03-18,0.0,3.8,11.131,03-18
2001-03-19,0.0,2.0,9.543,03-19
2001-03-20,0.0,1.5,8.212,03-20
2001-03-21,107.8777047,1.3,7.248,03-21
2001-03-22,59.33655202,1.2,133.442,03-22
2001-03-23,5.770928181,2.2,414.905,03-23
2001-03-24,0.085929647,1.5,608.747,03-24
2001-03-25,34.26912882,1.7,914.166,03-25
2001-03-26,0.0,2.8,687.495,03-26
2001-03-27,1.916939737,2.9,410.877,03-27
2001-03-28,0.0,2.0,280.597,03-28
2001-03-29,0.0,3.0,217.506,03-29
2001-03-30,0.0,2.6,174.952,03-30
2001-03-31,0.0,2.7,116.834,03-31
2001-04-01,0.0,2.7,72.671,04-01
2001-04-02,0.0,2.8,48.043,04-02
2001-04-03,0.0,1.5,34.909,04-03
2001-04-04,0.343718588,2.3,27.647,04-04
2001-04-05,13.13277018,1.1,22.54,04-05
2001-04-06,0.0,1.9,20.978,04-06
2001-04-07,0.0,2.2,22.442,04-07
2001-04-08,12.92623849,2.5,20.894,04-08
2001-04-09,4.871501479,1.0,36.436,04-09
2001-04-10,0.0,2.5,84.552,04-10
2001-04-11,1.460092654,2.5,94.152,04-11
2001-04-12,0.0,2.2,63.546,04-12
2001-04-13,0.0,2.5,44.462,04-13
2001-04-14,0.0,2.4,36.467,04-14
2001-04-15,0.0,2.4,32.624,04-15
2001-04-16,0.0,2.5,28.137,04-16
2001-04-17,0.0,2.5,22.098,04-17
2001-04-18,0.0,2.8,17.782,04-18
2001-04-19,0.0,4.1,15.115,04-19
2001-04-20,0.0,3.1,13.433,04-20
2001-04-21,0.0,2.3,11.973,04-21
2001-04-22,1.5306296,1.7,10.769,04-22
2001-04-23,47.11075785,0.9,10.628,04-23
2001-04-24,0.0,1.5,23.385,04-24
2001-04-25,5.052911247,1.3,50.393,04-25
2001-04-26,0.0,2.0,73.012,04-26
2001-04-27,0.0,1.6,95.308,04-27
2001-04-28,9.503738322,1.0,85.474,04-28
2001-04-29,8.718796515,1.8,62.718,04-29
2001-04-30,70.89158122,2.0,46.708,04-30
2001-05-01,49.32227246,0.8,150.933,05-01
2001-05-02,0.0,2.3,413.565,05-02
2001-05-03,0.0,1.7,538.897,05-03
2001-05-04,0.0,1.1,713.892,05-04
2001-05-05,0.0,1.3,584.117,05-05
2001-05-06,0.0,1.1,379.818,05-06
2001-05-07,0.0,1.4,211.87,05-07
2001-05-08,11.32869936,0.7,115.501,05-08
2001-05-09,0.0,1.4,71.547,05-09
2001-05-10,0.0,1.4,55.204,05-10
2001-05-11,0.0,1.2,46.408,05-11
2001-05-12,0.0,0.7,39.985,05-12
2001-05-13,0.0,1.2,34.378,05-13
2001-05-14,0.0,1.1,30.137,05-14
2001-05-15,4.184168337,1.1,26.669,05-15
2001-05-16,28.64572225,1.1,23.639,05-16
2001-05-17,0.0,1.0,33.676,05-17
2001-05-18,0.0,0.8,58.106,05-18
2001-05-19,0.0,0.9,101.995,05-19
2001-05-20,0.0,0.8,131.988,05-20
2001-05-21,4.280486721,0.5,131.151,05-21
2001-05-22,0.0,0.7,99.601,05-22
2001-05-23,0.0,0.9,70.368,05-23
2001-05-24,0.0,1.1,51.501,05-24
2001-05-25,0.0,1.2,39.174,05-25
2001-05-26,0.0,1.1,31.446,05-26
2001-05-27,0.0,0.9,26.934,05-27
2001-05-28,0.0,0.7,24.1,05-28
2001-05-29,0.0,1.2,21.836,05-29
2001-05-30,9.032305844,0.5,19.966,05-30
2001-05-31,49.95780304,0.6,43.962,05-31
2001-06-01,6.636028206,0.8,133.048,06-01
2001-06-02,2.2008991,0.7,226.128,06-02
2001-06-03,30.81783284,0.5,220.281,06-03
2001-06-04,2.566469323,0.8,317.344,06-04
2001-06-05,15.61227939,0.5,436.69,06-05
2001-06-06,0.0,0.7,431.669,06-06
2001-06-07,0.0,1.0,393.323,06-07
2001-06-08,0.0,0.9,375.564,06-08
2001-06-09,0.0,0.8,302.406,06-09
2001-06-10,0.0,0.5,212.081,06-10
2001-06-11,0.0,1.1,138.997,06-11
2001-06-12,0.0,1.2,93.135,06-12
2001-06-13,0.0,1.0,65.107,06-13
2001-06-14,0.0,1.7,48.85,06-14
2001-06-15,17.59182098,0.5,41.862,06-15
2001-06-16,0.0,1.5,63.371,06-16
2001-06-17,0.0,1.0,65.416,06-17
2001-06-18,0.0,0.9,57.634,06-18
2001-06-19,8.628099076,0.7,59.388,06-19
2001-06-20,0.0,1.2,74.568,06-20
2001-06-21,0.0,0.6,83.368,06-21
2001-06-22,0.0,0.7,79.631,06-22
2001-06-23,0.0,0.4,62.327,06-23
2001-06-24,0.0,0.8,51.037,06-24
2001-06-25,2.253536137,0.5,44.443,06-25
2001-06-26,0.0,0.8,39.319,06-26
2001-06-27,0.0,0.7,36.709,06-27
2001-06-28,0.0,0.6,33.409,06-28
2001-06-29,0.0,0.7,28.891,06-29
2001-06-30,0.0,0.7,25.862,06-30
2001-07-01,12.57828321,0.9,24.181,07-01
2001-07-02,0.0,0.8,25.903,07-02
2001-07-03,0.343718588,0.7,30.132,07-03
2001-07-04,24.79201967,0.8,49.598,07-04
2001-07-05,0.0,0.6,98.608,07-05
2001-07-06,0.0,1.0,143.613,07-06
2001-07-07,0.0,0.9,152.326,07-07
2001-07-08,0.0,1.2,144.845,07-08
2001-07-09,8.260951371,1.5,107.821,07-09
2001-07-10,54.55169327,0.5,76.805,07-10
2001-07-11,0.0,1.4,133.127,07-11
2001-07-12,0.0,0.6,282.873,07-12
2001-07-13,0.0,0.7,318.519,07-13
2001-07-14,0.0,0.7,338.265,07-14
2001-07-15,0.0,0.6,265.305,07-15
2001-07-16,19.69620922,1.0,155.724,07-16
2001-07-17,10.77926298,0.6,102.183,07-17
2001-07-18,0.0,0.9,96.097,07-18
2001-07-19,50.03442879,0.7,121.327,07-19
2001-07-20,0.0,1.0,176.782,07-20
2001-07-21,0.0,1.0,293.652,07-21
2001-07-22,0.0,0.6,378.876,07-22
2001-07-23,0.0,0.5,419.058,07-23
2001-07-24,0.419345852,0.9,298.055,07-24
2001-07-25,1.432911967,0.5,156.078,07-25
2001-07-26,0.0,0.9,91.695,07-26
2001-07-27,0.0,1.1,65.645,07-27
2001-07-28,0.0,0.7,49.887,07-28
2001-07-29,0.0,1.2,39.538,07-29
2001-07-30,0.0,1.1,33.111,07-30
2001-07-31,2.584308093,0.9,29.227,07-31
2001-08-01,0.0,1.2,27.15,08-01
2001-08-02,0.0,2.1,26.01,08-02
2001-08-03,0.0,1.7,23.299,08-03
2001-08-04,0.0,1.8,20.946,08-04
2001-08-05,0.0,1.6,19.279,08-05
2001-08-06,12.54658855,1.3,17.515,08-06
2001-08-07,0.0,1.5,20.405,08-07
2001-08-08,0.0,1.2,20.868,08-08
2001-08-09,2.107959894,1.0,21.245,08-09
2001-08-10,0.0,1.2,18.416,08-10
2001-08-11,0.0,1.9,16.295,08-11
2001-08-12,0.0,1.9,15.078,08-12
2001-08-13,0.618344018,1.6,14.068,08-13
2001-08-14,4.134477154,2.1,13.163,08-14
2001-08-15,2.15654138,1.3,12.449,08-15
2001-08-16,3.396320977,0.8,12.124,08-16
2001-08-17,5.250920536,1.0,11.814,08-17
2001-08-18,28.52027372,0.8,16.369,08-18
2001-08-19,0.0,1.6,46.978,08-19
2001-08-20,0.0,2.3,60.446,08-20
2001-08-21,0.0,1.4,71.41,08-21
2001-08-22,0.0,1.4,78.21,08-22
2001-08-23,1.104911646,1.2,69.566,08-23
2001-08-24,0.0,1.6,53.03,08-24
2001-08-25,0.0,1.7,37.795,08-25
2001-08-26,2.873750872,1.6,28.002,08-26
2001-08-27,7.142688206,2.0,22.82,08-27
2001-08-28,0.0,1.6,21.249,08-28
2001-08-29,0.0,2.0,20.801,08-29
2001-08-30,0.0,1.8,18.323,08-30
2001-08-31,8.732309886,1.1,16.916,08-31
2001-09-01,87.58377098,0.9,45.997,09-01
2001-09-02,51.71429082,0.8,260.471,09-02
2001-09-03,9.375406184,0.8,766.697,09-03
2001-09-04,0.0,1.9,1235.287,09-04
2001-09-05,0.0,2.4,1260.801,09-05
2001-09-06,0.0,2.3,915.703,09-06
2001-09-07,73.15474654,1.1,501.046,09-07
2001-09-08,0.0,2.1,365.446,09-08
2001-09-09,0.0,1.7,423.973,09-09
2001-09-10,0.0,2.5,527.641,09-10
2001-09-11,0.0,2.3,541.152,09-11
2001-09-12,0.0,2.4,346.555,09-12
2001-09-13,3.919367386,0.9,177.054,09-13
2001-09-14,0.0,2.3,98.167,09-14
2001-09-15,0.0,2.6,66.443,09-15
2001-09-16,0.0,2.1,50.882,09-16
2001-09-17,0.0,2.1,41.054,09-17
2001-09-18,0.0,3.0,34.439,09-18
2001-09-19,0.0,2.5,29.918,09-19
2001-09-20,0.0,2.7,26.45,09-20
2001-09-21,0.0,2.0,23.761,09-21
2001-09-22,0.0,2.8,21.308,09-22
2001-09-23,0.0,2.4,19.551,09-23
2001-09-24,0.0,2.9,17.715,09-24
2001-09-25,3.762582121,2.4,16.215,09-25
